user_id,gender,gender_label,age_group,age_label,time_taken_sec,pref_childhood,region_childhood,region_childhood_label,eastwest_childhood,eastwest_childhood_label,pref_current,region_current,region_current_label,eastwest_current,eastwest_current_label,moved
2556,0,male,3,40-49,306,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
2557,1,female,5,60+,370,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
2558,0,male,2,30-39,283,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
2559,1,female,3,40-49,262,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
2560,1,female,3,40-49,272,4,1,Tohoku,0,Eastern_Japan,4,1,Tohoku,0,Eastern_Japan,0
2561,0,male,3,40-49,621,7,2,Hokuriku,0,Eastern_Japan,7,2,Hokuriku,0,Eastern_Japan,0
2562,0,male,5,60+,301,2,1,Tohoku,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
2563,0,male,4,50-59,469,36,8,Shikoku,1,Western_Japan,26,6,Kinki,1,Western_Japan,1
2564,1,female,2,30-39,312,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
2565,0,male,4,50-59,370,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
2566,0,male,3,40-49,210,10,3,Kanto_Shizuoka,0,Eastern_Japan,10,3,Kanto_Shizuoka,0,Eastern_Japan,0
2567,0,male,3,40-49,309,9,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
2568,1,female,2,30-39,336,9,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
2569,0,male,3,40-49,265,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
2570,1,female,0,15-19,189,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
2571,1,female,1,20-29,262,12,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,0
2572,0,male,0,15-19,279,13,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
2573,0,male,3,40-49,359,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
2574,1,female,0,15-19,205,0,0,Hokkaido,0,Eastern_Japan,0,0,Hokkaido,0,Eastern_Japan,0
2575,1,female,3,40-49,303,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
2576,0,male,1,20-29,194,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
2577,0,male,2,30-39,385,13,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
2578,0,male,1,20-29,222,42,9,Kyushu,1,Western_Japan,41,9,Kyushu,1,Western_Japan,1
2579,1,female,3,40-49,365,13,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
2580,0,male,4,50-59,219,7,2,Hokuriku,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
2581,0,male,3,40-49,380,32,7,Chugoku,1,Western_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
2582,0,male,2,30-39,268,23,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,1
2583,1,female,3,40-49,457,7,2,Hokuriku,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
2584,0,male,5,60+,264,10,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
2585,1,female,1,20-29,300,31,7,Chugoku,1,Western_Japan,26,6,Kinki,1,Western_Japan,1
2586,0,male,2,30-39,206,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
2587,0,male,3,40-49,223,8,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,1
2588,0,male,4,50-59,245,9,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
2589,0,male,0,15-19,199,24,5,Chukyo,0,Eastern_Japan,24,5,Chukyo,0,Eastern_Japan,0
2590,0,male,2,30-39,197,21,2,Hokuriku,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
2591,1,female,1,20-29,262,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
2592,1,female,2,30-39,255,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
2593,0,male,2,30-39,219,7,2,Hokuriku,0,Eastern_Japan,0,0,Hokkaido,0,Eastern_Japan,1
2594,1,female,2,30-39,209,0,0,Hokkaido,0,Eastern_Japan,0,0,Hokkaido,0,Eastern_Japan,0
2595,0,male,3,40-49,279,30,7,Chugoku,1,Western_Japan,29,6,Kinki,1,Western_Japan,1
2596,1,female,1,20-29,266,12,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
2597,0,male,2,30-39,342,26,6,Kinki,1,Western_Japan,25,6,Kinki,1,Western_Japan,1
2598,0,male,4,50-59,239,11,3,Kanto_Shizuoka,0,Eastern_Japan,33,7,Chugoku,1,Western_Japan,1
2599,1,female,2,30-39,444,14,3,Kanto_Shizuoka,0,Eastern_Japan,4,1,Tohoku,0,Eastern_Japan,1
2600,0,male,3,40-49,197,21,2,Hokuriku,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
2601,1,female,1,20-29,675,4,1,Tohoku,0,Eastern_Japan,4,1,Tohoku,0,Eastern_Japan,0
2602,1,female,2,30-39,295,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
2603,1,female,1,20-29,376,25,6,Kinki,1,Western_Japan,25,6,Kinki,1,Western_Japan,0
2604,1,female,2,30-39,341,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
2605,1,female,2,30-39,426,26,6,Kinki,1,Western_Japan,27,6,Kinki,1,Western_Japan,1
2606,0,male,1,20-29,446,24,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,1
2607,1,female,1,20-29,256,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
2608,1,female,2,30-39,341,23,6,Kinki,1,Western_Japan,23,6,Kinki,1,Western_Japan,0
2609,0,male,1,20-29,200,40,9,Kyushu,1,Western_Japan,40,9,Kyushu,1,Western_Japan,0
2610,1,female,2,30-39,220,4,1,Tohoku,0,Eastern_Japan,4,1,Tohoku,0,Eastern_Japan,0
2611,0,male,1,20-29,194,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
2612,0,male,4,50-59,362,13,3,Kanto_Shizuoka,0,Eastern_Japan,9,3,Kanto_Shizuoka,0,Eastern_Japan,1
2613,0,male,2,30-39,317,44,9,Kyushu,1,Western_Japan,44,9,Kyushu,1,Western_Japan,0
2614,0,male,0,15-19,284,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
2615,0,male,1,20-29,392,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
2616,1,female,1,20-29,341,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
2617,0,male,1,20-29,237,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
2618,0,male,5,60+,458,34,7,Chugoku,1,Western_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
2619,0,male,2,30-39,336,29,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,1
2620,1,female,2,30-39,248,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
2621,1,female,2,30-39,197,29,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,1
2622,0,male,3,40-49,173,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
2623,0,male,5,60+,406,12,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,0
2624,1,female,2,30-39,275,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
2625,0,male,3,40-49,457,0,0,Hokkaido,0,Eastern_Japan,0,0,Hokkaido,0,Eastern_Japan,0
2626,0,male,5,60+,631,25,6,Kinki,1,Western_Japan,25,6,Kinki,1,Western_Japan,0
2627,0,male,1,20-29,237,29,6,Kinki,1,Western_Japan,29,6,Kinki,1,Western_Japan,0
2628,1,female,1,20-29,290,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
2629,0,male,1,20-29,379,43,9,Kyushu,1,Western_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
2630,1,female,3,40-49,397,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
2631,1,female,2,30-39,295,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
2632,0,male,2,30-39,250,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
2633,1,female,2,30-39,338,29,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,1
2634,0,male,4,50-59,351,45,9,Kyushu,1,Western_Japan,45,9,Kyushu,1,Western_Japan,0
2635,0,male,2,30-39,254,35,8,Shikoku,1,Western_Japan,26,6,Kinki,1,Western_Japan,1
2636,1,female,1,20-29,795,12,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
2637,1,female,4,50-59,319,38,8,Shikoku,1,Western_Japan,38,8,Shikoku,1,Western_Japan,0
2638,0,male,2,30-39,223,0,0,Hokkaido,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
2639,1,female,1,20-29,202,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
2640,1,female,1,20-29,300,24,5,Chukyo,0,Eastern_Japan,24,5,Chukyo,0,Eastern_Japan,0
2641,0,male,2,30-39,279,5,1,Tohoku,0,Eastern_Japan,5,1,Tohoku,0,Eastern_Japan,0
2642,1,female,3,40-49,342,39,9,Kyushu,1,Western_Japan,39,9,Kyushu,1,Western_Japan,0
2643,1,female,0,15-19,254,3,1,Tohoku,0,Eastern_Japan,3,1,Tohoku,0,Eastern_Japan,0
2644,1,female,0,15-19,267,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
2645,1,female,0,15-19,329,41,9,Kyushu,1,Western_Japan,41,9,Kyushu,1,Western_Japan,0
2646,1,female,3,40-49,187,29,6,Kinki,1,Western_Japan,29,6,Kinki,1,Western_Japan,0
2647,1,female,3,40-49,562,39,9,Kyushu,1,Western_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
2648,1,female,0,15-19,284,16,3,Kanto_Shizuoka,0,Eastern_Japan,16,3,Kanto_Shizuoka,0,Eastern_Japan,0
2649,1,female,1,20-29,226,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
2650,1,female,2,30-39,241,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
2651,1,female,2,30-39,327,35,8,Shikoku,1,Western_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
2652,0,male,4,50-59,371,0,0,Hokkaido,0,Eastern_Japan,0,0,Hokkaido,0,Eastern_Japan,0
2653,0,male,2,30-39,188,12,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
2654,0,male,2,30-39,273,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
2655,1,female,1,20-29,207,2,1,Tohoku,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
2656,0,male,2,30-39,227,19,5,Chukyo,0,Eastern_Japan,19,5,Chukyo,0,Eastern_Japan,0
2657,1,female,2,30-39,256,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
2658,1,female,3,40-49,292,18,5,Chukyo,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
2659,0,male,3,40-49,296,0,0,Hokkaido,0,Eastern_Japan,0,0,Hokkaido,0,Eastern_Japan,0
2660,1,female,2,30-39,228,0,0,Hokkaido,0,Eastern_Japan,0,0,Hokkaido,0,Eastern_Japan,0
2661,0,male,2,30-39,408,39,9,Kyushu,1,Western_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,1
2662,1,female,2,30-39,237,27,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,1
2663,1,female,3,40-49,280,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
2664,1,female,1,20-29,205,19,5,Chukyo,0,Eastern_Japan,19,5,Chukyo,0,Eastern_Japan,0
2665,1,female,2,30-39,232,12,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,0
2666,1,female,1,20-29,368,45,9,Kyushu,1,Western_Japan,45,9,Kyushu,1,Western_Japan,0
2667,0,male,1,20-29,240,24,5,Chukyo,0,Eastern_Japan,25,6,Kinki,1,Western_Japan,1
2668,1,female,1,20-29,269,27,6,Kinki,1,Western_Japan,27,6,Kinki,1,Western_Japan,0
2669,0,male,4,50-59,273,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
2670,1,female,2,30-39,175,26,6,Kinki,1,Western_Japan,27,6,Kinki,1,Western_Japan,1
2671,1,female,1,20-29,277,9,3,Kanto_Shizuoka,0,Eastern_Japan,9,3,Kanto_Shizuoka,0,Eastern_Japan,0
2672,1,female,2,30-39,241,26,6,Kinki,1,Western_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
2673,1,female,4,50-59,337,4,1,Tohoku,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
2674,1,female,3,40-49,275,8,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,1
2675,1,female,4,50-59,636,29,6,Kinki,1,Western_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
2676,0,male,3,40-49,372,29,6,Kinki,1,Western_Japan,29,6,Kinki,1,Western_Japan,0
2677,1,female,0,15-19,425,7,2,Hokuriku,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
2678,0,male,2,30-39,361,13,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,1
2679,0,male,2,30-39,238,38,8,Shikoku,1,Western_Japan,26,6,Kinki,1,Western_Japan,1
2680,0,male,4,50-59,234,35,8,Shikoku,1,Western_Japan,27,6,Kinki,1,Western_Japan,1
2681,0,male,1,20-29,247,39,9,Kyushu,1,Western_Japan,39,9,Kyushu,1,Western_Japan,0
2682,0,male,1,20-29,363,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
2683,1,female,1,20-29,214,39,9,Kyushu,1,Western_Japan,39,9,Kyushu,1,Western_Japan,0
2684,1,female,1,20-29,179,23,6,Kinki,1,Western_Japan,23,6,Kinki,1,Western_Japan,0
2685,0,male,1,20-29,230,19,5,Chukyo,0,Eastern_Japan,29,6,Kinki,1,Western_Japan,1
2686,1,female,4,50-59,229,39,9,Kyushu,1,Western_Japan,39,9,Kyushu,1,Western_Japan,0
2687,0,male,3,40-49,552,35,8,Shikoku,1,Western_Japan,35,8,Shikoku,1,Western_Japan,0
2688,0,male,3,40-49,314,39,9,Kyushu,1,Western_Japan,39,9,Kyushu,1,Western_Japan,0
2689,1,female,0,15-19,227,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
2690,0,male,2,30-39,702,9,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
2691,1,female,2,30-39,434,8,3,Kanto_Shizuoka,0,Eastern_Japan,8,3,Kanto_Shizuoka,0,Eastern_Japan,0
2692,0,male,3,40-49,326,14,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
2693,1,female,2,30-39,248,12,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,0
2694,0,male,4,50-59,309,31,7,Chugoku,1,Western_Japan,31,7,Chugoku,1,Western_Japan,0
2695,1,female,3,40-49,311,25,6,Kinki,1,Western_Japan,21,2,Hokuriku,0,Eastern_Japan,1
2696,1,female,2,30-39,203,0,0,Hokkaido,0,Eastern_Japan,1,1,Tohoku,0,Eastern_Japan,1
2697,1,female,2,30-39,217,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
2698,1,female,5,60+,513,29,6,Kinki,1,Western_Japan,29,6,Kinki,1,Western_Japan,0
2699,0,male,2,30-39,322,35,8,Shikoku,1,Western_Japan,17,4,Nagano_Yamanashi,0,Eastern_Japan,1
2700,1,female,1,20-29,229,18,5,Chukyo,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
2701,1,female,1,20-29,306,26,6,Kinki,1,Western_Japan,27,6,Kinki,1,Western_Japan,1
2702,0,male,2,30-39,384,23,6,Kinki,1,Western_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
2703,0,male,1,20-29,459,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
2704,1,female,3,40-49,261,11,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
2705,1,female,2,30-39,195,26,6,Kinki,1,Western_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,1
2706,1,female,1,20-29,316,10,3,Kanto_Shizuoka,0,Eastern_Japan,10,3,Kanto_Shizuoka,0,Eastern_Japan,0
2707,0,male,3,40-49,388,26,6,Kinki,1,Western_Japan,24,5,Chukyo,0,Eastern_Japan,1
2708,0,male,3,40-49,308,24,5,Chukyo,0,Eastern_Japan,24,5,Chukyo,0,Eastern_Japan,0
2709,0,male,1,20-29,231,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
2710,1,female,3,40-49,370,4,1,Tohoku,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
2711,1,female,1,20-29,209,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
2712,1,female,2,30-39,498,39,9,Kyushu,1,Western_Japan,39,9,Kyushu,1,Western_Japan,0
2713,0,male,2,30-39,324,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
2714,1,female,4,50-59,381,43,9,Kyushu,1,Western_Japan,24,5,Chukyo,0,Eastern_Japan,1
2715,0,male,3,40-49,308,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
2716,1,female,1,20-29,213,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
2717,1,female,2,30-39,437,12,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,0
2718,1,female,1,20-29,284,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
2719,0,male,2,30-39,229,35,8,Shikoku,1,Western_Japan,35,8,Shikoku,1,Western_Japan,0
2720,0,male,3,40-49,309,18,5,Chukyo,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
2721,0,male,2,30-39,259,26,6,Kinki,1,Western_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
2722,1,female,4,50-59,459,29,6,Kinki,1,Western_Japan,29,6,Kinki,1,Western_Japan,0
2723,0,male,3,40-49,346,31,7,Chugoku,1,Western_Japan,31,7,Chugoku,1,Western_Japan,0
2724,0,male,1,20-29,232,27,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,1
2725,1,female,1,20-29,167,12,3,Kanto_Shizuoka,0,Eastern_Japan,1,1,Tohoku,0,Eastern_Japan,1
2726,1,female,2,30-39,198,16,3,Kanto_Shizuoka,0,Eastern_Japan,16,3,Kanto_Shizuoka,0,Eastern_Japan,0
2727,1,female,2,30-39,200,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
2728,1,female,1,20-29,270,39,9,Kyushu,1,Western_Japan,39,9,Kyushu,1,Western_Japan,0
2729,1,female,3,40-49,263,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
2730,0,male,1,20-29,233,6,1,Tohoku,0,Eastern_Japan,6,1,Tohoku,0,Eastern_Japan,0
2731,0,male,2,30-39,256,2,1,Tohoku,0,Eastern_Japan,2,1,Tohoku,0,Eastern_Japan,0
2732,1,female,1,20-29,220,30,7,Chugoku,1,Western_Japan,26,6,Kinki,1,Western_Japan,1
2733,1,female,2,30-39,225,29,6,Kinki,1,Western_Japan,29,6,Kinki,1,Western_Japan,0
2734,0,male,3,40-49,201,14,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,0
2735,1,female,2,30-39,195,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
2736,0,male,0,15-19,173,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
2737,0,male,2,30-39,317,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
2738,1,female,1,20-29,270,39,9,Kyushu,1,Western_Japan,26,6,Kinki,1,Western_Japan,1
2739,1,female,2,30-39,345,29,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,1
2740,1,female,2,30-39,331,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
2741,0,male,2,30-39,255,2,1,Tohoku,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,1
2742,0,male,3,40-49,348,18,5,Chukyo,0,Eastern_Japan,19,5,Chukyo,0,Eastern_Japan,1
2743,1,female,0,15-19,172,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
2744,1,female,2,30-39,312,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
2745,1,female,1,20-29,341,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
2746,1,female,2,30-39,233,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
2747,0,male,0,15-19,198,16,3,Kanto_Shizuoka,0,Eastern_Japan,16,3,Kanto_Shizuoka,0,Eastern_Japan,0
2748,0,male,4,50-59,343,18,5,Chukyo,0,Eastern_Japan,19,5,Chukyo,0,Eastern_Japan,1
2749,0,male,1,20-29,184,36,8,Shikoku,1,Western_Japan,36,8,Shikoku,1,Western_Japan,0
2750,0,male,2,30-39,313,20,2,Hokuriku,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
2751,0,male,3,40-49,252,16,3,Kanto_Shizuoka,0,Eastern_Japan,16,3,Kanto_Shizuoka,0,Eastern_Japan,0
2752,1,female,2,30-39,370,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
2753,1,female,2,30-39,257,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
2754,0,male,3,40-49,390,39,9,Kyushu,1,Western_Japan,18,5,Chukyo,0,Eastern_Japan,1
2755,1,female,1,20-29,421,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
2756,0,male,3,40-49,305,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
2757,0,male,1,20-29,261,40,9,Kyushu,1,Western_Japan,39,9,Kyushu,1,Western_Japan,1
2758,1,female,2,30-39,265,12,3,Kanto_Shizuoka,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,0
2759,1,female,1,20-29,193,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
2760,1,female,3,40-49,333,18,5,Chukyo,0,Eastern_Japan,18,5,Chukyo,0,Eastern_Japan,0
2761,1,female,1,20-29,222,8,3,Kanto_Shizuoka,0,Eastern_Japan,29,6,Kinki,1,Western_Japan,1
2762,1,female,1,20-29,697,29,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,1
2763,0,male,3,40-49,273,18,5,Chukyo,0,Eastern_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,1
2764,1,female,4,50-59,517,24,5,Chukyo,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
2765,0,male,2,30-39,170,11,3,Kanto_Shizuoka,0,Eastern_Japan,11,3,Kanto_Shizuoka,0,Eastern_Japan,0
2766,1,female,1,20-29,201,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
2767,0,male,3,40-49,373,25,6,Kinki,1,Western_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,1
2768,0,male,4,50-59,446,25,6,Kinki,1,Western_Japan,23,6,Kinki,1,Western_Japan,1
2769,1,female,1,20-29,270,13,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,0
2770,1,female,1,20-29,353,21,2,Hokuriku,0,Eastern_Japan,21,2,Hokuriku,0,Eastern_Japan,0
2771,0,male,2,30-39,382,25,6,Kinki,1,Western_Japan,12,3,Kanto_Shizuoka,0,Eastern_Japan,1
2772,1,female,1,20-29,692,43,9,Kyushu,1,Western_Japan,39,9,Kyushu,1,Western_Japan,1
2773,0,male,1,20-29,313,7,2,Hokuriku,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
2774,0,male,1,20-29,207,8,3,Kanto_Shizuoka,0,Eastern_Japan,13,3,Kanto_Shizuoka,0,Eastern_Japan,1
2775,0,male,3,40-49,271,45,9,Kyushu,1,Western_Japan,19,5,Chukyo,0,Eastern_Japan,1
2776,0,male,1,20-29,262,4,1,Tohoku,0,Eastern_Japan,4,1,Tohoku,0,Eastern_Japan,0
2777,0,male,3,40-49,303,26,6,Kinki,1,Western_Japan,26,6,Kinki,1,Western_Japan,0
2778,0,male,2,30-39,222,13,3,Kanto_Shizuoka,0,Eastern_Japan,14,3,Kanto_Shizuoka,0,Eastern_Japan,1
2779,0,male,4,50-59,421,35,8,Shikoku,1,Western_Japan,35,8,Shikoku,1,Western_Japan,0
